OBJECTID,WSR_NAME,WSR_CLASS,ORV,CASEFILE,DSG_MILES,BLM_ORG_CD,GIS_MILES,SHAPE_Length
1365,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.17529682,0.00283072214846948
1366,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.74674411,0.0119091278127528
1367,North Fork Crooked River Segment A,REC,FISH/REC/SCENIC,OROR 044731,,ORP04,0.39793962,0.00636920249848697
1368,Donner and Blitzen Segment D Indian & Big Indian,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,2.6031036,0.0472297919871781
1369,Donner and Blitzen Segment C South Fork,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.97662258,0.0160005230754637
1370,Donner and Blitzen Segment C South Fork,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,1.19064722,0.0204377084405666
1371,Donner and Blitzen Segment D Indian & Big Indian,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.30017549,0.00574731096069096
1372,Donner and Blitzen Segment D Indian & Big Indian,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,1.16828412,0.0194794490966679
1373,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.19806176,0.00317780117169959
1374,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.19660341,0.00360550983273498
1375,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.16270148,0.00271422729065115
1376,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.20640113,0.00312145527831681
1377,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.17423074,0.00281092949159898
1378,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.05356908,0.000827123543536152
1379,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.52208799,0.00857336625835056
1380,Donner and Blitzen Segment D Indian & Big Indian,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.48128648,0.0088973181689912
1381,Deschutes River Segment E,REC,FISH/REC/SCENIC/WLDL,OROR 044713,,ORP06,13.28941253,0.223707828420212
1382,North Fork Crooked River Segment B,REC,FISH/REC/SCENIC,OROR 044731,,ORP04,0.05301951,0.00100723182444447
1383,Donner and Blitzen Segment D Indian & Big Indian,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.03352848,0.000653168792339189
1384,North Fork Crooked River Segment E,WILD,FISH/REC/SCENIC,OROR 044730,,ORP04,0.38463857,0.00634903142173433
1385,White River Segment E,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044754,,ORP06,5.43229541,0.099606555822526
1386,Deschutes River Segment E,REC,FISH/REC/SCENIC/WLDL,OROR 044713,,ORP06,0.88681469,0.0155199803852026
1387,Donner and Blitzen Segment C South Fork,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.01936368,0.000282098990091019
1388,Donner and Blitzen Segment G Mud Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.65682224,0.0123699045175298
1389,Alder Creek,WILD,,OROR   069766,,ORM07,1.18037723,0.018820358462372
1390,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,1.41288408,0.0245815280504203
1391,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,2.26931584,0.0389979931735662
1392,Deschutes River Segment E,REC,FISH/REC/SCENIC/WLDL,OROR 044713,,ORP06,0.77913097,0.0141864012524385
1393,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.00726623,0.000118228211913051
1394,Roaring River,WILD,FISH/OTHR/REC/SCENIC/WLDL,OROR 044743,,ORN01,2.14496001,0.0414026073127489
1395,North Fork Crooked River Segment D,SCENIC,FISH/REC/SCENIC,OROR 044730,,ORP04,0.55018876,0.00871276447621298
1396,Donner and Blitzen Segment B Little Blitzen River,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.89161731,0.016615421481538
1397,Donner and Blitzen Segment G Mud Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.69379827,0.011466322017328
1398,Donner and Blitzen Segment C South Fork,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.05095466,0.000863824444385639
1399,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.00307608,5.87613148366416e-05
1400,Owyhee River (Lower),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV04,0.01767424,0.000345380783972365
1401,Kiger Creek,WILD,FISH/GEOL/WLDL,OROR 061067,,ORB06,0.55887733,0.00898466690309493
1402,Deschutes River Segment E,REC,FISH/REC/SCENIC/WLDL,OROR 044713,,ORP06,18.24863275,0.310670530191912
1403,West Little Owyhee River,WILD,REC/SCENIC/WLDL,OROR 044753,,ORV04,0.16636329,0.00272526170989035
1404,Owyhee River (Lower),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV04,0.01358541,0.000234381074703718
1405,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.01781649,0.000277876623831203
1406,West Little Owyhee River,WILD,REC/SCENIC/WLDL,OROR 044753,,ORV04,4.16993291,0.0738929431863237
1407,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.00177235,3.05593624059762e-05
1408,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.18906716,0.00329103697742101
1409,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.14768516,0.00282213421660369
1410,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.03023627,0.000590370608471122
1411,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.24382292,0.00468357547067955
1412,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.64636973,0.0128219976119381
1413,Roaring River,WILD,FISH/OTHR/REC/SCENIC/WLDL,OROR 044743,,ORN01,0.13071603,0.00232291262524841
1414,Grande Ronde River Segment B,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044719,,ORV05,0.09190224,0.00157096106636177
1415,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.0889027,0.00170360648625078
1416,Deschutes River Segment D,SCENIC,FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044713,,ORP06,0.05728608,0.00114047863140923
1417,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,2.46522435,0.0412051082314545
1418,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.02306838,0.000387152602744635
1419,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.68752801,0.0116382651176841
1420,Donner and Blitzen Segment C South Fork,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.30825279,0.00582939311407805
1421,Deschutes River Segment E,REC,FISH/REC/SCENIC/WLDL,OROR 044713,,ORP06,0.45703169,0.00897098488709735
1422,Deschutes River Segment E,REC,FISH/REC/SCENIC/WLDL,OROR 044713,,ORP06,0.27384318,0.0043166376973491
1423,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.086669,0.00144006310389371
1424,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.069921,0.00109352965722844
1425,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.13565692,0.00245773252043559
1426,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.08462027,0.00123704195710558
1427,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.03207814,0.000600901793040094
1428,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.0900925,0.00154337414608707
1429,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.17827499,0.00271033921302619
1430,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.77038413,0.0119924162253548
1431,Donner and Blitzen Segment D Indian & Big Indian,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.35782618,0.0067617328367939
1432,Elkhorn Creek Segment i,WILD,FISH/GEOL/OTHR/SCENIC,OROR 053425,,ORN01,0.68240991,0.0133672195338835
1433,Elkhorn Creek Segment ii,SCENIC,FISH/GEOL/OTHR/SCENIC,OROR 053424,,ORN01,0.64224169,0.0115452660423564
