rxdevice,fileid,txdevice,starttime,endtime,valuevalue
6650,320059.0,-6832,278807366088718.0,278807665965164.0,255
6650,320059.0,-4912,278806466088699.0,278806765965203.0,255
6713,321573.0,11917,277676966107819.0,277677265984269.0,255
6713,321576.0,13401,277763666113353.0,277763965989725.0,255
6713,321577.0,-10362,277846166109517.0,277846465985774.0,255
6713,321583.0,-31448,277938266122223.0,277938565998702.0,255
6713,321583.0,-14410,277937966122242.0,277938265998827.0,255
6830,1191176.0,-50,277606766062289.0,277607065938666.0,255
6830,1191176.0,7084,277606166062307.0,277606465938621.0,255
6830,1191176.0,13425,277606466062368.0,277606765938636.0,255
6830,1191176.0,29082,277605866062378.0,277606165938653.0,255
6830,1191177.0,-12819,277645466111939.0,277645765988444.0,255
6830,1191177.0,15595,277645766111728.0,277646065988498.0,255
6830,1191186.0,25260,277732766077302.0,277733065953666.0,255
6830,1191187.0,-4552,277771466129023.0,277771766005834.0,255
6830,1191188.0,6364,277774466035092.0,277774765911948.0,255
6830,1191189.0,14199,277784366117697.0,277784665994025.0,255
6830,1191190.0,-29476,277914266119821.0,277914565996281.0,255
6830,1191190.0,26166,277913966119789.0,277914265996279.0,255
6830,1191191.0,-25805,277923566106012.0,277923865982658.0,255
6830,1191194.0,-9769,277991966125111.0,277992266001487.0,255
6830,1191194.0,-9459,277991666124849.0,277991966001530.0,255
6830,1191211.0,19940,278164466048610.0,278164765924716.0,255
6830,1191212.0,22823,278195966035124.0,278196265911962.0,255
6830,1191215.0,6171,278204666105203.0,278204965981684.0,255
6830,1191215.0,6444,278204966105268.0,278205265981668.0,255
6830,1191216.0,9245,278210066086248.0,278210365962566.0,255
6830,1191216.0,29031,278210366086234.0,278210665962576.0,255
6830,1191217.0,-19905,278247866087609.0,278248165964198.0,255
6830,1191221.0,17400,278337566048031.0,278337865924724.0,255
6830,1191222.0,1246,278372666113187.0,278372965989812.0,255
6830,1191223.0,31294,278430266035093.0,278430565911605.0,255
6830,1191226.0,18440,278441966081056.0,278442265957380.0,255
6830,1191226.0,23242,278442266080626.0,278442565957381.0,255
6830,1191236.0,-21128,278518766121422.0,278519065998219.0,255
6830,1191236.0,-19045,278518466121371.0,278518765998220.0,255
6830,1191236.0,30769,278518166121474.0,278518465998243.0,255
6830,1191239.0,-12048,278529866049506.0,278530165925596.0,255
6830,1191239.0,-214,278529566048902.0,278529865925619.0,255
6830,1191242.0,-29257,278549666114055.0,278549965990463.0,255
6830,1191242.0,-10088,278547866114085.0,278548165990508.0,255
6830,1191242.0,-7854,278549366114097.0,278549665990471.0,255
6830,1191242.0,-6348,278546966113842.0,278547265990489.0,255
6830,1191242.0,-3125,278549966113999.0,278550265990491.0,255
6830,1191242.0,11409,278549066113979.0,278549365990487.0,255
6830,1191242.0,13089,278548166114131.0,278548465990511.0,255
6830,1191246.0,-19525,278594366097823.0,278594665974670.0,255
6830,1191246.0,-12140,278594966097841.0,278595265974658.0,255
6830,1191246.0,-1706,278594066097828.0,278594365974658.0,255
6830,1191246.0,6857,278593766097831.0,278594065974674.0,255
6830,1191246.0,29308,278594666097828.0,278594965974676.0,255
6830,1191247.0,23036,278596166043558.0,278596465920025.0,255
6830,1191248.0,-22437,278629466041541.0,278629765918367.0,255
6830,1191248.0,-16840,278629766041568.0,278630065918364.0,255
6830,1191252.0,-25769,278681666113753.0,278681965990095.0,255
6830,1191252.0,-19505,278679866113721.0,278680165990120.0,255
6830,1191252.0,-19369,278680766113716.0,278681065990101.0,255
6830,1191252.0,-15050,278681966113693.0,278682265990124.0,255
6830,1191252.0,-13257,278682566113700.0,278682865990109.0,255
6830,1191252.0,310,278679566113670.0,278679865990109.0,255
6830,1191252.0,11832,278683166113718.0,278683465990115.0,255
6830,1191252.0,14997,278679266113722.0,278679565990113.0,255
6830,1191252.0,15624,278682866113699.0,278683165990110.0,255
6830,1191252.0,18405,278680166113818.0,278680465990111.0,255
6830,1191252.0,26424,278681066113723.0,278681365990121.0,255
6830,1191252.0,28016,278680466113754.0,278680765990098.0,255
6830,1191252.0,28592,278683466113791.0,278683765990110.0,255
6830,1191252.0,29839,278682266113684.0,278682565990105.0,255
6830,1191252.0,31493,278681366113702.0,278681665990112.0,255
6830,1191253.0,-29533,278714066034060.0,278714365910651.0,255
6830,1191253.0,-29298,278716766034031.0,278717065910756.0,255
6830,1191253.0,-29222,278716466034006.0,278716765910603.0,255
6830,1191253.0,-17626,278716166034193.0,278716465910606.0,255
6830,1191253.0,-12387,278713166033935.0,278713465910678.0,255
6830,1191253.0,-5333,278717066034045.0,278717365910593.0,255
6830,1191253.0,-1475,278715566034119.0,278715865910669.0,255
6830,1191253.0,1587,278713766034207.0,278714065910664.0,255
6830,1191253.0,14099,278714666033930.0,278714965910671.0,255
6830,1191253.0,17572,278714966034125.0,278715265910665.0,255
6830,1191253.0,23770,278713466033909.0,278713765910663.0,255
6830,1191253.0,30010,278715866034125.0,278716165910790.0,255
6830,1191253.0,30989,278714366034140.0,278714665910680.0,255
6830,1191253.0,32345,278715266034070.0,278715565910672.0,255
6830,1191255.0,20623,278725766064169.0,278726065940523.0,255
6830,1191256.0,-2939,278727566089934.0,278727865966265.0,255
6830,1191256.0,-1009,278727866089591.0,278728165966269.0,255
6830,1191257.0,-24501,278768666034915.0,278768965911380.0,255
6830,1191257.0,-11044,278768966035089.0,278769265911367.0,255
6830,1191257.0,-283,278769266034661.0,278769565911381.0,255
6830,1191261.0,14081,278805866088362.0,278806165964845.0,255
6833,668668.0,-25271,278167466128719.0,278167766004864.0,255
6833,668668.0,-9101,278167766128153.0,278168066004856.0,255
6833,668668.0,3088,278168066128114.0,278168366004858.0,255
6834,1225314.0,-8478,278168066074555.0,278168365951381.0,255
6834,1225314.0,24983,278168366074565.0,278168665951479.0,255
6834,1225317.0,-15094,278194166050489.0,278194465927101.0,255
6834,1225317.0,-13731,278193866050554.0,278194165927092.0,255
6834,1225317.0,18575,278194466050507.0,278194765927104.0,255
6834,1225318.0,-30164,278252066094271.0,278252365970740.0,255
6834,1225318.0,-27968,278249966094122.0,278250265970758.0,255
6834,1225318.0,-20373,278251166094131.0,278251465970753.0,255
6834,1225318.0,-12453,278251766094046.0,278252065970754.0,255
6834,1225318.0,-11355,278250266094199.0,278250565970737.0,255
6834,1225318.0,-2539,278251466094201.0,278251765970752.0,255
6834,1225318.0,17083,278250866094195.0,278251165970757.0,255
6834,1225318.0,17806,278249666094303.0,278249965970728.0,255
6834,1225318.0,21538,278250566094176.0,278250865970756.0,255
6834,1225323.0,-14141,278276666111376.0,278276799688036.0,0
6834,1225323.0,-14141,278276799788161.0,278276800988109.0,255
6834,1225323.0,-14141,278276801088070.0,278276810888059.0,0
6834,1225323.0,-14141,278276810988112.0,278276811588106.0,255
6834,1225323.0,-14141,278276811688083.0,278276965988058.0,0
6834,1225323.0,-6367,278277866111869.0,278278165988043.0,0
6834,1225323.0,5388,278278166111749.0,278278465988040.0,0
