OBJECTID,PLANID,BLM_ORG_CD,OHV_DSG,DSG_REASON,RESTRICT_,RESTRICT_DETAIL,SHAPE_Length,SHAPE_Area
10597,Spokane District RMP 1987,ORW02,Open,,,,0.0741469435400349,0.000250033251321948
10598,Spokane District RMP 1987,ORW02,Open,,,,0.0170542825149474,1.76891642156021e-05
10599,Spokane District RMP 1987,ORW02,Open,,,,0.0176068758722367,1.87900102126058e-05
10600,Spokane District RMP 1987,ORW02,Open,,,,0.0562496831941747,0.000152074611996272
10601,Spokane District RMP 1987,ORW03,Closed,,,,0.0285748064544852,3.40832672109328e-05
10602,Spokane District RMP 1987,ORW02,Open,,,,0.0177352067141423,1.90246298783868e-05
10603,Spokane District RMP 1987,ORW02,Open,,,,0.0630331843037164,0.000203133160518116
10604,Spokane District RMP 1987,ORW02,Open,,,,0.0768992919732484,0.000236534163175747
10605,Spokane District RMP 1987,ORW02,Open,,,,0.0722253873705785,0.000314713847854736
10606,Spokane District RMP 1987,ORW02,Open,,,,0.0389446685938055,9.3520172628399e-05
10607,Spokane District RMP 1987,ORW02,Open,,,,0.0634271241633913,0.000170655127925314
10608,Spokane District RMP 1987,ORW02,Open,,,,0.0526261223949256,0.000147502534912178
10609,Spokane District RMP 1987,ORW02,Open,,,,0.0852154920507217,0.00020785994923157
10610,Spokane District RMP 1987,ORW02,Open,,,,0.0707872684765616,0.000302527000128851
10611,Spokane District RMP 1987,ORW02,Open,,,,0.0610403480906341,0.000232345785232834
10612,Spokane District RMP 1987,ORW03,Open,,,,0.035463520799197,5.72206266136525e-05
10613,Spokane District RMP 1987,ORW02,Open,,,,0.063005077785714,0.000184843599042586
10614,Spokane District RMP 1987,ORW02,Open,,,,0.0559159441082244,0.000150841295997382
10615,Spokane District RMP 1987,ORW02,Open,,,,0.0503674724252942,0.00015437655572018
10616,Spokane District RMP 1987,ORW02,Open,,,,0.0462061352181443,9.48930833828086e-05
10617,Spokane District RMP 1987,ORW02,Open,,,,0.0716133612851904,0.00015381468648937
10618,Spokane District RMP 1987,ORW02,Open,,,,0.0729809368181636,0.000238625206543911
10619,Spokane District RMP 1987,ORW02,Open,,,,0.0712490394469781,0.000307926400901893
10620,Spokane District RMP 1987,ORW03,Open,,,,0.0273935163235772,3.58315128046512e-05
10621,Spokane District RMP 1987,ORW03,Open,,,,0.0239739757331252,3.49118809376933e-05
10622,Spokane District RMP 1987,ORW03,Open,,,,0.0190433877847009,2.18900079934265e-05
10623,Spokane District RMP 1987,ORW03,Open,,,,0.0254119693767814,3.90237122891112e-05
10624,Spokane District RMP 1987,ORW02,Open,,,,0.0696489785828147,0.000293023552686936
10625,Spokane District RMP 1987,ORW03,Open,,,,0.0459765816971947,9.16275489123885e-05
10626,Spokane District RMP 1987,ORW02,Open,,,,0.0251411137250042,3.84376691561604e-05
10627,Spokane District RMP 1987,ORW03,Open,,,,0.024341044647655,1.80358970400269e-05
10628,Spokane District RMP 1987,ORW02,Open,,,,0.028379767189018,3.87154536503201e-05
10629,Spokane District RMP 1987,ORW02,Open,,,,0.110151764711192,0.000388269219225939
10630,Spokane District RMP 1987,ORW03,Open,,,,0.0175828282706468,1.87873910788552e-05
10631,Spokane District RMP 1987,ORW03,Open,,,,0.0174766031200533,1.85099947798365e-05
10632,Spokane District RMP 1987,ORW03,Open,,,,0.0175119510617581,1.85831115705295e-05
10633,Spokane District RMP 1987,ORW03,Open,,,,0.0251099109035114,3.83918897066298e-05
10634,Spokane District RMP 1987,ORW03,Open,,,,0.0283157655796382,3.7238693843217e-05
10635,Spokane District RMP 1987,ORW03,Open,,,,0.0273105193355041,3.54370246560481e-05
10636,Spokane District RMP 1987,ORW03,Open,,,,0.0256733903105818,3.99850057018654e-05
10637,Spokane District RMP 1987,ORW03,Open,,,,0.0363631938183029,6.01830610569686e-05
10638,Spokane District RMP 1987,ORW03,Open,,,,0.017912635902399,1.93703999753699e-05
10639,Spokane District RMP 1987,ORW03,Open,,,,0.0178724742929013,1.93731283342798e-05
10640,Spokane District RMP 1987,ORW03,Open,,,,0.0170026216865831,1.76484449745535e-05
10641,Spokane District RMP 1987,ORW03,Open,,,,0.0180055875913524,1.95283393054462e-05
10642,Spokane District RMP 1987,ORW03,Open,,,,0.0352909709992623,5.63105915504545e-05
10643,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0429708743989232,9.59621195524687e-05
10644,Unknown,ORW02,Unknown,,,,0.0475010230065387,9.67432539582802e-05
10645,Spokane District RMP 1987,ORW03,Open,,,,0.0421744732836592,7.56372612434489e-05
10646,Unknown,ORW02,Unknown,,,,0.0150654793762576,8.70887113968387e-06
10647,Spokane District RMP 1987,ORW02,Open,,,,0.0498883971593402,7.56894877122481e-05
10648,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0384566032868753,5.62215290980749e-05
10649,Unknown,ORW02,Unknown,,,,0.0387396169466396,5.70894886717319e-05
10650,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0348879603783046,7.32379397779565e-05
10651,Unknown,ORW02,Unknown,,,,0.012873584831578,7.2100196354809e-06
10652,Spokane District RMP 1987,ORW03,Open,,,,0.017937864703944,1.93984336444332e-05
10653,Spokane District RMP 1987,ORW03,Open,,,,0.0179272727678096,1.93723535208789e-05
10654,Spokane District RMP 1987,ORW03,Open,,,,0.0179177759173593,1.93496061933187e-05
10655,Spokane District RMP 1987,ORW03,Open,,,,0.0179246423703902,1.93687928337955e-05
10656,Spokane District RMP 1987,ORW03,Open,,,,0.0179166836804644,1.93496075319001e-05
10657,Spokane District RMP 1987,ORW02,Open,,,,0.0526154027212903,0.000141810431540123
10658,Spokane District RMP 1987,ORW03,Open,,,,0.0650654623986223,0.000236710317095852
10659,Spokane District RMP 1987,ORW03,Open,,,,0.0181750671410092,2.02286844514905e-05
10660,Spokane District RMP 1987,ORW02,Open,,,,0.0177303809507562,1.90008319673229e-05
10661,Spokane District RMP 1987,ORW02,Open,,,,0.0178707319505318,1.93185952468609e-05
10662,Spokane District RMP 1987,ORW03,Open,,,,0.017931019449477,1.94576304036619e-05
10663,Spokane District RMP 1987,ORW02,Open,,,,0.0676804762328692,0.000267026643656998
10664,Spokane District RMP 1987,ORW02,Open,,,,0.0257794184900321,4.03148239536219e-05
10665,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.00817774802700466,3.1542155245063e-06
10666,Unknown,ORW02,Unknown,,,,0.0424545889346618,0.000105206512357302
10667,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0508065522775554,0.000121865516491104
10668,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0427587822216527,9.96856524144995e-05
10669,Unknown,ORW02,Unknown,,,,0.292226469591505,0.00134780770973419
10670,Spokane RMP Amendment 1992,ORW02,Limited to Existing,,,,0.0900083185470098,0.000238007220681508
10671,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0254665675233837,2.82509484705463e-05
10672,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0216032647653864,1.69791771095273e-05
10673,Spokane RMP Amendment 1992,ORW02,Limited to Existing,,,,0.0919071854891527,0.000322212071278831
10674,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0868800058577159,0.000172788085663062
10675,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0169201983540088,8.33234572722478e-06
10676,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0717645537576356,0.000309890074095812
10677,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0501463164240984,0.000156411129323108
10678,Unknown,ORW02,Unknown,,,,0.0680584188491021,0.000163147842912722
10679,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0564424058861841,0.000150731689767901
10680,Unknown,ORW02,Unknown,,,,0.0580212425609463,9.32884880995408e-05
10681,Unknown,ORW02,Unknown,,,,0.0122622383763152,9.04506523100238e-06
10682,Spokane District RMP 1987,ORW03,Open,,,,0.0359551324975508,7.8083377285892e-05
10683,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0216778915992113,1.87353035245345e-05
10684,Unknown,ORW02,Unknown,,,,0.014946018336061,7.79457917815867e-07
10685,Spokane RMP Amendment 1992,ORW02,Limited to Existing,,,,0.0250953044079628,3.82005842817994e-05
10686,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0499214293919738,7.74108193544462e-05
10687,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0285840260135811,3.86896618295363e-05
10688,Spokane District RMP 1987,ORW02,Open,,,,0.028455014626218,3.84054118100962e-05
10689,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0985969668225584,0.00026237920928818
10690,Unknown,ORW02,Unknown,,,,0.0773968000400633,0.000204682605172986
10691,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0285747108227406,3.86691281001167e-05
10692,Unknown,ORW02,Unknown,,,,0.042109341247309,4.7311584802497e-06
10693,Spokane RMP Amendment 1992,ORW02,Limited to Existing,,,,0.0717782786913972,0.000310504332620818
10694,Spokane RMP Amendment 1992,ORW02,Limited to Existing,,,,0.0566865809219092,0.000122590501859376
10695,Spokane RMP Amendment 1992,ORW02,Open,,,,0.171451130102837,0.00113981466022646
10696,Spokane District RMP 1987,ORW02,Open,,,,0.0511523393276533,9.9234125143383e-05
10697,Spokane RMP Amendment 1992,ORW02,Limited to Existing,,,,0.0579187562642232,0.000184751622970771
10698,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0322329395897704,5.72592234763782e-05
10699,Spokane RMP Amendment 1992,ORW02,Limited to Existing,,,,0.0717352462553129,0.000310133891420199
10700,Spokane RMP Amendment 1992,ORW02,Limited to Existing,,,,0.07172481221285,0.000271568573539515
10701,Spokane RMP Amendment 1992,ORW02,Open,,,,0.0368922704049821,8.16011578302744e-05
10702,Spokane RMP Amendment 1992,ORW02,Limited to Existing,,,,0.0404305797592744,8.08820636410474e-05
10703,Spokane RMP Amendment 1992,ORW02,Limited to Existing,,,,0.278984971371897,0.00179996650299514
10704,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0564627815334381,0.000153560652243948
10705,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0178073922665736,1.89203795326196e-05
10706,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0248755754584672,3.75937310307113e-05
10707,Spokane District RMP 1987,ORW03,Open,,,,0.0183122926383456,2.02149200931884e-05
10708,Spokane RMP Amendment 1992,ORW02,Limited to Existing,,,,0.0421104837162569,9.20559634162119e-05
10709,Spokane RMP Amendment 1992,ORW02,Limited to Existing,,,,0.0593025352761194,0.000173137997504821
10710,Spokane RMP Amendment 1992,ORW02,Open,,,,0.25716297411222,0.00246336840672204
10711,Spokane RMP Amendment 1992,ORW02,Limited to Existing,,,,0.0505583352195878,7.97676046325146e-05
10712,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.017313723024358,1.81467136192868e-05
10713,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0839797197823189,0.000457820607727465
10714,Spokane RMP Amendment 1992,ORW02,Limited to Existing,,,,0.520735942393041,0.00481017687911238
10715,Spokane District RMP 1987,ORW03,Open,,,,0.018095324978784,1.97440383676968e-05
10716,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0195218658562197,1.55355672640336e-05
10717,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0177470389202415,1.90896669335662e-05
10718,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0178392567608337,1.94178579784567e-05
10719,Unknown,ORW02,Unknown,,,,0.0505185460822123,0.000135356545209945
10720,Spokane District RMP 1987,ORW03,Open,,,,0.0181113814170534,1.97727253324164e-05
10721,Spokane District RMP 1987,ORW03,Open,,,,0.0182554366453621,2.01635006250818e-05
10722,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0660449675494134,0.000126972994598362
10723,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0667651272245545,0.000272217592593082
10724,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0269699998363939,3.46836786243866e-05
10725,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0138702677721363,1.23463497036757e-05
10726,Spokane District RMP 1987,ORW03,Open,,,,0.0249732861976355,3.78309875000753e-05
10727,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.071305819514515,0.000306668980682112
10728,Unknown,ORW02,Unknown,,,,0.0487477856768229,0.000128368967317209
10729,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.041872092501493,7.81083344783458e-05
10730,Unknown,ORW02,Unknown,,,,0.0426055511337683,7.48626647154862e-05
10731,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0717185779496387,0.000289749539023633
10732,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0169205899481473,1.67386154297395e-05
10733,Spokane District RMP 1987,ORW03,Open,,,,0.0179668862856523,1.94643088344695e-05
10734,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0176868650003935,1.88832727493425e-05
10735,Unknown,ORW02,Unknown,,,,0.0424682974267316,6.46622486270173e-05
10736,Unknown,ORW02,Unknown,,,,0.0175375045901762,1.85995773196113e-05
10737,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0500723234038182,0.000133498752257473
10738,Spokane District RMP 1987,ORW02,Open,,,,0.0533507940757567,9.8451011437399e-05
10739,Spokane District RMP 1987,ORW02,Open,,,,0.0590203407876717,0.000165077603019759
10740,Spokane District RMP 1987,ORW03,Open,,,,0.0188138838406742,2.09718392922731e-05
10741,Spokane District RMP 1987,ORW02,Open,,,,0.0716419511058506,0.000215810287680587
10742,Spokane District RMP 1987,ORW02,Open,,,,0.0593282510837465,0.00014550919558826
10743,Spokane District RMP 1987,ORW02,Open,,,,0.0180268192791672,1.96942813352072e-05
10744,Spokane District RMP 1987,ORW02,Open,,,,0.0283789245946755,3.79035901485062e-05
10745,Spokane District RMP 1987,ORW02,Open,,,,0.0638645790076314,0.000151461858862327
10746,Spokane District RMP 1987,ORW02,Open,,,,0.072302895382628,0.000291832848365375
10747,Spokane District RMP 1987,ORW03,Open,,,,0.0179592602352271,1.94337849416001e-05
10748,Spokane District RMP 1987,ORW02,Open,,,,0.0178752287592553,1.92609700719331e-05
10749,Spokane District RMP 1987,ORW02,Open,,,,0.071628991260844,0.000309033582066064
10750,Spokane District RMP 1987,ORW02,Open,,,,0.045880174070788,9.49379112214717e-05
10751,Spokane District RMP 1987,ORW02,Open,,,,0.0549229167776098,7.460329428928e-05
10752,Unknown,ORW03,Unknown,,,,0.482296280646375,0.00722873607695427
10753,Spokane District RMP 1987,ORW02,Open,,,,0.0177912667126633,1.92673546037314e-05
10754,Spokane District RMP 1987,ORW02,Open,,,,0.056381019727782,0.000153716693217577
10755,Spokane District RMP 1987,ORW02,Open,,,,0.0441577962159731,8.89834368210208e-05
10756,Spokane District RMP 1987,ORW02,Open,,,,0.0427941296327987,8.92655020385606e-05
10757,Spokane District RMP 1987,ORW02,Open,,,,0.0251893494917628,3.87028733845309e-05
10758,Spokane District RMP 1987,ORW02,Open,,,,0.0247934956716887,3.74911074778275e-05
10759,Spokane District RMP 1987,ORW02,Open,,,,0.0173314013845628,1.83437811617012e-05
10760,Spokane District RMP 1987,ORW02,Open,,,,0.0178244426581745,1.93130385210144e-05
10761,Spokane District RMP 1987,ORW02,Open,,,,0.0168313970964428,1.66682349814734e-05
10762,Unknown,ORW03,Unknown,,,,0.057514011087105,0.000144494753232036
10763,Spokane District RMP 1987,ORW02,Open,,,,0.043033580418263,5.24079679879217e-05
10764,Unknown,ORW03,Unknown,,,,0.156248764377657,0.000802698869937901
10765,Spokane District RMP 1987,ORW02,Open,,,,0.0181875598678956,1.99679288140534e-05
10766,Spokane District RMP 1987,ORW02,Open,,,,0.0667501588177354,0.000274366425431983
10767,Spokane District RMP 1987,ORW02,Open,,,,0.0290216326813721,3.99198682985268e-05
10768,Spokane District RMP 1987,ORW02,Open,,,,0.0624098124709922,0.000202546237849268
10769,Spokane District RMP 1987,ORW02,Open,,,,0.0358774026990627,7.69028620679432e-05
10770,Spokane District RMP 1987,ORW02,Open,,,,0.0167622161464142,1.33163155494359e-05
10771,Spokane District RMP 1987,ORW02,Open,,,,0.0170823200726741,1.78253707207682e-05
10772,Spokane District RMP 1987,ORW03,Open,,,,0.0245637157605859,2.69900544553738e-05
10773,Spokane District RMP 1987,ORW03,Open,,,,0.0106590573990123,2.47140558669093e-06
10774,Spokane District RMP 1987,ORW03,Open,,,,0.00980032564220763,4.10851490226893e-06
10775,Spokane District RMP 1987,ORW02,Open,,,,0.0170826107826872,1.71894263827798e-05
10776,Spokane District RMP 1987,ORW02,Open,,,,0.0274470664058678,3.64692854207447e-05
10777,Spokane District RMP 1987,ORW02,Open,,,,0.017012433412945,1.77629933895309e-05
10778,Spokane District RMP 1987,ORW02,Open,,,,0.0605862136602067,0.000227692073965991
10779,Spokane District RMP 1987,ORW03,Open,,,,0.0287410710828646,3.79578290705275e-05
10780,Spokane District RMP 1987,ORW03,Open,,,,0.0175241973540811,1.87174922575794e-05
10781,Spokane District RMP 1987,ORW03,Open,,,,0.0101160843764792,2.72187405883147e-06
10782,Spokane District RMP 1987,ORW02,Open,,,,0.0330666786201505,5.7217173070814e-05
10783,Spokane District RMP 1987,ORW03,Open,,,,0.0159559781863698,1.57643450856899e-05
10784,Spokane District RMP 1987,ORW03,Open,,,,0.0314080616453233,3.68401961240847e-05
10785,Spokane District RMP 1987,ORW02,Open,,,,0.0717233806282091,0.000232343856860854
10786,Spokane District RMP 1987,ORW02,Open,,,,0.0177920987981085,1.91259422806476e-05
10787,Spokane District RMP 1987,ORW02,Open,,,,0.0815940776634148,0.000171556526378018
10788,Spokane District RMP 1987,ORW03,Open,,,,0.0125097193113925,8.2850723996531e-06
10789,Spokane District RMP 1987,ORW02,Open,,,,0.011360779194711,6.29987455247855e-06
10790,Spokane District RMP 1987,ORW02,Open,,,,0.0250801200215871,3.83448403720535e-05
10791,Spokane District RMP 1987,ORW02,Open,,,,0.0520423540796177,5.26941343366088e-05
10792,Spokane District RMP 1987,ORW02,Open,,,,0.0487919302083031,6.07808520186251e-05
10793,Spokane District RMP 1987,ORW02,Open,,,,0.0340473828855505,4.91333340715777e-05
10794,Spokane District RMP 1987,ORW03,Open,,,,0.0195643298689491,2.37151461002729e-05
10795,Spokane District RMP 1987,ORW02,Open,,,,0.0219555689480908,3.00414604836386e-05
10796,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.00353547150630838,8.42402837488571e-07
10797,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.00854929392909702,2.44993187000072e-06
10798,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.00291989521158352,3.17136509993844e-07
10799,Spokane District RMP 1987,ORW03,Open,,,,0.00769978528281236,3.67979751500616e-06
10800,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.0356616596476333,5.72679691173337e-05
10801,Spokane District RMP 1987,ORW02,Open,,,,0.0250842385709188,3.83757760928286e-05
10802,Spokane District RMP 1987,ORW02,Open,,,,0.0500121801237329,9.60934648259941e-05
10803,Spokane District RMP 1987,ORW02,Open,,,,0.018087258478274,1.97051233234865e-05
10804,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.0551297624037368,0.000143211421704858
10805,Unknown,ORW03,Unknown,,,,0.0762875227702417,0.000248161785921767
10806,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0301492139601823,4.14945290091039e-05
10807,Spokane District RMP 1987,ORW02,Open,,,,0.0181377292865834,1.98090026880886e-05
10808,Spokane District RMP 1987,ORW02,Open,,,,0.0178343887283204,1.90790782762014e-05
10809,Spokane District RMP 1987,ORW02,Open,,,,0.017774029378616,1.89737975601526e-05
10810,Spokane District RMP 1987,ORW02,Open,,,,0.0176263149882885,1.84756564982991e-05
10811,Spokane District RMP 1987,ORW02,Open,,,,0.0645938363688133,0.000233416338490311
10812,Spokane District RMP 1987,ORW02,Open,,,,0.0466132133054532,7.76718413528804e-05
10813,Spokane District RMP 1987,ORW02,Open,,,,0.0790956799185304,0.00015506734315078
10814,Spokane District RMP 1987,ORW02,Open,,,,0.0728625608857001,0.000221797028687971
10815,Spokane District RMP 1987,ORW02,Open,,,,0.0879930910795946,0.000241751570935756
10816,Spokane District RMP 1987,ORW02,Open,,,,0.0495810753785443,7.73730962990881e-05
10817,Spokane District RMP 1987,ORW02,Open,,,,0.0647355706396419,0.000233601782306205
