OBJECTID,COMPKEY,UNITID,UNITDESC,MODDTTM,CONDITION,CONDITION_ASSESSMENT_DATE,CURRENT_STATUS,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,COMPTYPE,DESCRIPTION,SEGKEY,INTKEY,INT_UNITID,SIGNAL_TYPE,SIGNAL_MAINT_DIST,INSTALL_DATE,ADDBY,ADDDTTM,OWNERSHIP,CURRENT_STATUS_DATE,ARTERIAL_CLASS,MAINT_AGREE,MAINT_BY,INT_SIGNAL_TYPE_CD,OVERRIDECOMMENT,PEDAUDIODEVICEYN,PEDSIGNALYN,PH_MODELTYPE,PP_MODELTYPE,PP_QUANTITY,PEDHDFIRSTINSTALLDT,PH_QUANTITY,PEDAUDIOINSTALLDT,BIKESIGNALHDYN,ASBLT,HALFSIGNALYN,METEREDYN,LTTURNSIGNALYN,LTPROTECTEDPERMYN,LTPROTECTEDYN,RTTURNSIGNALYN,RTPROTECTEDPERMYN,RTPROTECTEDYN,LTFIRSTINSTALLDT,LTREMOVEDT,RTFIRSTINSTALLDT,RTREMOVEDT,DETDEVSTOPBARYN,DETDEVADVANCEDYN,DETDEVSYSTEMYN,CABMODELTYPECD,COMCONNTYPECD,SYSCONTROLTYPECD,MMUMODELTYPECD,PE_MODELTYPE,PI_MODELTYPE,INSTALLERCD,SIGASSSERVICEPT,JOINTOWNERSHIPYN,VH_QUANTITY,VH_MODELTYPE,LOUVEREDVISORYN,OPTPGMEDHDSYN,CABLASTPMDT,DETMODULETYPECD,CCIMODELTYPECD,ETHERNETSFTWRREVLVL,CCISFTWRREVLVL,MMUSERIALNBR,CO_SOFTWRREV,CO_INSTALLDT,CO_REMOVALDT,CO_SERIALNBR,CO_MODELTYPE,MMUMANCD,MMUINSTALLDT,VOLTS,AMPS,GROUNDRESISTANCE,MULTIINTERSECTIONSYN,ADDTLINTDESC,LASTSIGNALOPTDT,LAMPINGGROUPCD,ATTACHMENT_1,ATTACHMENT_2,ATTACHMENT_3,ATTACHMENT_4,ATTACHMENT_5,ATTACHMENT_6,ATTACHMENT_7,ATTACHMENT_8,ATTACHMENT_9,PEDPSHINSTALLDT,NUM_ATTACHMENTS
80812,273326,SGL-418,23RD AVE AND E JEFFERSON ST                                                                                                                                                                                                                                    ,2023/04/11 00:00:00+00,FAIR,2008/05/21 00:00:00+00,INSVC,DISTRICT3, ,N,74,,1,30187,41729,SEMI,CENTRAL,,GISADMIN,2005/03/17 17:13:21+00,SDOT,2008/12/15 00:00:00+00,1,, ,CITY,,N,N,LEDCD,"STD, NAV-EN2","4, 8",,8,,N,,N,N,N,N,N,N,N,N,,,,,N,N,N,6TS2,FIBER,TACTIS,MMU-16LEip,EMER,, ,NWC Service Cabinet (Next to Ctrl Cabinet),N,"8, 2","3S12RYG, 3S12RYGARW",N,N,2023/03/13 00:00:00+00,RACK, ,,,110605454,"3.32SEG, 2.33, 3.55d Linux","15-APR-03, 05-JUN-97, 02-APR-16","02-APR-16, 15-APR-03","44609, 39247, 143915","M34,  , M52",EDI,2023/03/13 00:00:00+00,121,3,2,N,,,A2,,,,,,,,,,,0
80813,273327,SGL-026,DEARBORN ST OFF RP AND S DEARBORN ST                                                                                                                                                                                                                           ,2023/09/18 00:00:00+00, ,,INSVC,DISTRICT2, ,N,74,,1,30474,44453,SEMI,SOUTH,,GISADMIN,2005/03/17 17:13:21+00,SDOT,2008/12/15 00:00:00+00,1,, ,STATE,,N,N,,,,,,,Y,,N,N,N,N,N,N,N,N,,,,,N,N,N, , ,TIME-BASE, ,,, ,,N,"5, 2, 2, 2","3S12RYGARW, 3S12RYGA, 3S12RYG, 3SBike 8""",N,N,,RACK, ,,,,3.54,,,40913,2070ATC, ,,120,2,0,N,,, ,,,,,,,,,,,0
80814,273328,SGL-767,M L KING JR WR WAY S AND S KENYON ST                                                                                                                                                                                                                           ,2023/09/19 00:00:00+00,GOOD,2008/08/04 00:00:00+00,INSVC,DISTRICT2, ,N,74,,1,34501,73359,SEMI,SOUTH,,GISADMIN,2005/03/17 17:13:21+00,SDOT,2008/12/15 00:00:00+00,1,, ,CITY,,N,N,LED,NAV-N2,10,,8,,N,,N,N,Y,N,Y,N,N,N,,,,,N,N,N,5TS2,FIBER,TACTIS,CMU212,EMER,, ,145 Ft West of NWC in Type III Sq H/H,N,"8, 1","3S12RYG, 3S12RYGARW",N,N,2022/11/03 00:00:00+00,RACK, ,,,070908444,"3.33SEC.BD5.4.0, 3.57b Linux",04-SEP-20,04-SEP-20,"11424, 018240","2070ATC, 2070ATC",EDI,2022/11/03 00:00:00+00,120,3,1,N,,,A3,,,,,,,,,,,0
80815,273328,SGL-767,M L KING JR WR WAY S AND S KENYON ST                                                                                                                                                                                                                           ,2023/09/19 00:00:00+00,GOOD,2008/08/04 00:00:00+00,INSVC,DISTRICT2, ,N,74,,1,34501,73359,SEMI,SOUTH,,GISADMIN,2005/03/17 17:13:21+00,SDOT,2008/12/15 00:00:00+00,1,, ,CITY,,N,N,LED,NAV-N2,10,,8,,N,,N,N,Y,N,Y,N,N,N,,,,,N,N,N,5TS2,FIBER,TACTIS,CMU212,EMER,, ,145 Ft West of NWC in Type III Sq H/H,N,"8, 1","3S12RYG, 3S12RYGARW",N,N,2022/11/03 00:00:00+00,RACK, ,,,070908444,"3.33SEC.BD5.4.0, 3.57b Linux",04-SEP-20,04-SEP-20,"11424, 018240","2070ATC, 2070ATC",EDI,2022/11/03 00:00:00+00,120,3,1,N,,,A3,,,,,,,,,,,0
80816,273329,SGL-158,DENNY WAY AND WESTLAKE AVE                                                                                                                                                                                                                                     ,2023/09/01 00:00:00+00,GOOD,2008/09/16 00:00:00+00,INSVC,DISTRICT7, ,N,74,,1,29510,39107,SEMI,DOWNTOWN,,GISADMIN,2005/03/17 17:13:21+00,SDOT,2009/09/27 00:00:00+00,1,, ,CITY,,N,N,LED,"NAV-EN2, NAV-iNS2","8, 8",,8,,N,,N,N,Y,N,Y,N,Y,N,,,2017/01/15 00:00:00+00,,Y,Y,N,3TS2-TYPE2,FIBER,TACTIS,MMU2-16LEi,EMER,, ,9th/Westlake in NEC Vault,N,8,3S8RYG,N,N,2022/05/02 00:00:00+00,RACK, ,34,,E0054454,"3.32SEG, 2.1, 3.30, 3.33SEd, 3.57b OS-9","24-JUL-07, 02-APR-91, 18-SEP-02, 05-MAR-16, 15-JAN-17","05-MAR-16, 18-SEP-02, 24-JUL-07, 15-JAN-17","102015, 1561, 67132, 87261, 113243","M52,  , M34, M52, M52",EDI,2022/05/02 00:00:00+00,123,3,1,N,,,P8,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\WM-REF\fmf9(30).pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\WM-REF\fmf9(29).pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\WM-REF\fmf9(28).pdf,,,,,,,2023/08/31 00:00:00+00,3
80817,273330,SGL-427,38TH AVE E AND E MADISON ST                                                                                                                                                                                                                                    ,2022/05/27 00:00:00+00,POOR,2008/05/08 00:00:00+00,INSVC,DISTRICT3, ,N,74,,1,29412,38505,SEMI,CENTRAL,,GISADMIN,2005/03/17 17:13:21+00,SDOT,2008/12/15 00:00:00+00,2,, ,HALFPED,,N,Y,LEDCD,Reese,2,2014/03/13 00:00:00+00,2,,N,,Y,N,N,N,N,N,N,N,,,,,N,N,N,2, ,TIME-BASE,NSM-6,,, ,NWC SCL Wood Pole #1303600,Y,4,3S12RYG,N,N,2022/05/06 00:00:00+00,STANDAL, ,,,040300493,"11, 3.32SEg","10-DEC-86, 26-NOV-12",26-NOV-12,"62002, 67485","LC40, M34",EDI,2022/05/06 00:00:00+00,120,1,45,N,,,A2,,,,,,,,,,,0
80818,273331,SGL-579,EAST MARGINAL WAY S AND S SPOKANE NR ST                                                                                                                                                                                                                        ,2023/09/20 00:00:00+00,POOR,2008/09/04 00:00:00+00,INSVC,DISTRICT2,DISTRICT1,N,74,,1,32177,56251,FULL,SOUTH,,GISADMIN,2005/03/17 17:13:21+00,SDOT,2018/05/25 00:00:00+00,2,, ,CITY,,N,N,LED,Reese,6,,6,,N,,N,N,Y,Y,N,N,N,N,,,,,N,N,N,6TS2,FIBER,TACTIS,MMU-16LEip,RR,, ,SEC of North Rdwy in City Lgt Type 5 H/H  (North side of signal cabinet),N,"6, 1","3S12RYG, 4SRYYGYBI",N,N,2022/09/26 00:00:00+00,RACK, ,30,,E1949097,"3.32SEH, 3.32SEh, 3.32SEh, 3.32SEh, 3.33SEd, 3.57b Linux","26-OCT-10, 05-AUG-11, 18-FEB-12, 12-JUN-12, 09-JUL-20","26-OCT-10, 03-JUN-11, 18-FEB-12, 12-JUN-12, 09-JUL-20","44612, 67589, 81715, 67993, 127815, 159079","M34, M34, M34, M34, M52, M60-ATC",EDI,2022/09/26 00:00:00+00,122,4,0,N,,,S5,,,,,,,,,,,0
80819,273331,SGL-579,EAST MARGINAL WAY S AND S SPOKANE NR ST                                                                                                                                                                                                                        ,2023/09/20 00:00:00+00,POOR,2008/09/04 00:00:00+00,INSVC,DISTRICT2,DISTRICT1,N,74,,1,32177,56251,FULL,SOUTH,,GISADMIN,2005/03/17 17:13:21+00,SDOT,2018/05/25 00:00:00+00,2,, ,CITY,,N,N,LED,Reese,6,,6,,N,,N,N,Y,Y,N,N,N,N,,,,,N,N,N,6TS2,FIBER,TACTIS,MMU-16LEip,RR,, ,SEC of North Rdwy in City Lgt Type 5 H/H  (North side of signal cabinet),N,"6, 1","3S12RYG, 4SRYYGYBI",N,N,2022/09/26 00:00:00+00,RACK, ,30,,E1949097,"3.32SEH, 3.32SEh, 3.32SEh, 3.32SEh, 3.33SEd, 3.57b Linux","26-OCT-10, 05-AUG-11, 18-FEB-12, 12-JUN-12, 09-JUL-20","26-OCT-10, 03-JUN-11, 18-FEB-12, 12-JUN-12, 09-JUL-20","44612, 67589, 81715, 67993, 127815, 159079","M34, M34, M34, M34, M52, M60-ATC",EDI,2022/09/26 00:00:00+00,122,4,0,N,,,S5,,,,,,,,,,,0
80820,273332,SGL-516,14TH AVE AND E UNION ST                                                                                                                                                                                                                                        ,2023/09/22 00:00:00+00,POOR,2008/03/20 00:00:00+00,INSVC,DISTRICT3, ,N,74,,1,29763,40140,PRE,CENTRAL,,GISADMIN,2005/03/17 17:13:21+00,SDOT,2008/12/15 00:00:00+00,2,, ,CITY,,N,N,NEON,,,,8,,N,,N,N,N,N,N,N,N,N,,,,,N,N,N,2,COPPER,TACTIS,NSM-6L,,, ,NWC Wood Pole #1308629,Y,8,3S8RYG,N,N,2022/01/28 00:00:00+00, , ,,,971003173,"3.32SEg, 2.33, 3.57b","04-OCT-02, 20-AUG-97, 08-JAN-23","08-JAN-23, 04-OCT-02","44598, 38975, 132560","M34,  , M52",EAGLE,2022/01/28 00:00:00+00,120,4,44,N,,,A2,,,,,,,,,,,0
80821,273333,SGL-450,35TH AVE NE AND NE 85TH ST                                                                                                                                                                                                                                     ,2023/01/18 00:00:00+00,GOOD,2013/11/20 00:00:00+00,INSVC,DISTRICT5,DISTRICT4,N,74,,1,37949,235756,SEMI,NORTH,,GISADMIN,2005/03/17 17:13:22+00,SDOT,2013/11/20 00:00:00+00,2,, ,CITY,,Y,N,LEDCD,NAV-EN2,8,2013/11/20 00:00:00+00,8,2013/11/20 00:00:00+00,N,,N,N,N,N,N,N,N,N,,,,,N,N,N,2,FIBER,TACTIS,LT216E,EMER,, ,NWC Type 5 H/H (10' E of Cabinet) - Source NWC CL Vault 10' N of H/H,N,8,3S12RYG,N,N,2023/01/10 00:00:00+00,RACK, ,30,,9865,"3.32SEd, 3.33 SEd","16-AUG-06, 04-JUN-91, 10-JAN-23","10-JAN-23, 16-AUG-06","103943, 61045, 103949","M52, LC8000, M52",EAGLE,2023/01/10 00:00:00+00,122,3,1,N,,,A6,,,,,,,,,,2013/11/20 00:00:00+00,0
80822,273334,SGL-917,EASTLAKE AVE E AND FUHRMAN AVE E                                                                                                                                                                                                                               ,2022/03/02 00:00:00+00,FAIR,2008/08/20 00:00:00+00,INSVC,DISTRICT3,DISTRICT4,N,74,,1,27153,23315,SEMI,CENTRAL,1997/09/24 00:00:00+00,GISADMIN,2005/03/17 17:13:22+00,SDOT,2008/12/15 00:00:00+00,1,, ,CITY,,N,N,LEDCD,BULLDOG,2,2013/07/26 00:00:00+00,8,,N,,N,N,Y,Y,N,N,N,N,,,,,N,N,N,3TS1,COPPER,TIME-BASE,NSM-12,BRIDGE,, ,100' West of NWC on City Lgt Wood Pole,Y,"8, 2","3S8RYG, 4SRYYGYBI",N,N,2022/02/28 00:00:00+00,STANDAL, ,,,9601-626,"CLMATS 7.4.20, 3.57","09-JUN-03, 24-SEP-97, 29-JUL-21","29-JUL-21, 09-JUN-03","21049358H, 31109476H, 150571","LMD8000, LMD8000, M60",EDI,2022/02/28 00:00:00+00,121,2,12,N,,,A4,,,,,,,,,,1997/09/24 00:00:00+00,0
80823,273335,SGL-320,EASTLAKE AVE E AND E LYNN ST                                                                                                                                                                                                                                   ,2022/03/23 00:00:00+00,POOR,2008/08/19 00:00:00+00,INSVC,DISTRICT4, ,N,74,,1,28310,30526,PRE,CENTRAL,,GISADMIN,2005/03/17 17:13:22+00,SDOT,2008/12/15 00:00:00+00,1,, ,CITY,,N,N,"NEON, LED",Polara EN2,2,,"13, 3",,N,,N,N,N,N,N,N,N,N,,,,,N,N,N,2,COPPER,TIME-BASE,LSM6,,, ,SWC on SCL Wood Pole (#1310787),Y,8,3S8RYG,N,N,2022/03/04 00:00:00+00,RACK, ,,,64854,"CLMATS 7.4.20, CLMATS 7.4.20","06-NOV-07, 31-MAR-21",31-MAR-21,"21197037, 964016","LMD9200, LMD9200",TCT,2022/03/04 00:00:00+00,121,2,42,N,,,A4,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\WM-REF\fmf9(2).pdf,,,,,,,,,,1
80824,273336,SGL-315,MERIDIAN AVE N AND N 130TH ST                                                                                                                                                                                                                                  ,2023/01/20 00:00:00+00,POOR,2008/07/10 00:00:00+00,INSVC,DISTRICT5, ,N,74,,1,35965,220721,SEMI,NORTH,,GISADMIN,2005/03/17 17:13:22+00,SDOT,2008/12/15 00:00:00+00,1,, ,CITY,,N,N,LEDCD,Reese,4,2014/02/28 00:00:00+00,8,,N,,N,N,N,N,N,N,N,N,,,,,N,N,N,2TS2-Typ1, ,TIME-BASE,MMU2-16LEi,,, ,SEC SCL Wood Pole (Next to Cabinet),Y,8,3S8RYG,N,N,2022/05/16 00:00:00+00,RACK, ,,,E1686928,"SP2, 3.32 SEh, 3.57b OS-9","21-JAN-05, 21-DEC-16, 11-JUN-22","21-DEC-16, 11-JUN-22","65012, 43923, 106781","LC8000, M34, M52",EDI,2023/01/20 00:00:00+00,122,2,51,N,,,A6,,,,,,,,,,,0
80825,273337,SGL-826,4TH AVE S AND I90 WB 4TH AV OFF RP                                                                                                                                                                                                                             ,2023/01/25 00:00:00+00,POOR,2008/08/19 00:00:00+00,INSVC,DISTRICT2, ,N,74,,1,30566,44856,SEMI,SOUTH,1991/11/18 00:00:00+00,GISADMIN,2005/03/17 17:13:22+00,SDOT,2009/03/05 00:00:00+00,1,, ,CITY,,N,N,NEON,Reese,2,,4,,N,,N,N,Y,N,Y,Y,N,Y,,,,,N,Y,Y,6TS2,COPPER,TACTIS,MMU-16LEip,,, ,120 Ft N of NWC in SCL Type 5 H/H (N of X-Walk),N,"4, 1, 1, 1","3S12RYG, 3S12RYGARW, 4SRYGGARW, OPT3M",N,N,2022/09/01 00:00:00+00,RACK, ,30,,170605600,"3.33SEd, 3.32SEh","04-MAR-09, 08-FEB-03",04-MAR-09,"111794, 67579","M52, M34",EDI,2022/09/01 00:00:00+00,121,4,0,N,,,S3,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Engineering Drawings\4th S and I 90 Touchdown_Sensys As-Built.pdf,,,,,,,,,1991/11/18 00:00:00+00,1
80826,273338,SGL-27,5TH AVE AND TERRACE ST                                                                                                                                                                                                                                         ,2022/04/27 00:00:00+00,POOR,2008/09/16 00:00:00+00,INSVC,DISTRICT3,DISTRICT7,N,74,,1,30485,44510,SEMI,DOWNTOWN,,GISADMIN,2005/03/17 17:13:22+00,SDOT,2008/12/15 00:00:00+00,2,, ,CITY,,N,N,"INCAND, NEON, LED",,,,"3, 4, 1",,N,,N,N,N,N,N,N,N,N,,,,,N,N,N,2,COPPER,TACTIS,MMU-16LEip,EMER,, ,North Crosswalk in P/S Vault,N,4,3S8RYG,N,N,2022/03/16 00:00:00+00,RACK, ,,,090907419,3.33SEh,24-JUN-09,,114257,M52,EDI,2022/03/16 00:00:00+00,125,2,0,N,,,P4,,,,,,,,,,,0
80827,273339,SGL-960,25TH AVE NE AND NE 60TH ST                                                                                                                                                                                                                                     ,2023/04/07 00:00:00+00,POOR,2008/08/04 00:00:00+00,INSVC,DISTRICT4, ,N,74,,1,25903,15117,SEMI,NORTH,2002/08/27 00:00:00+00,GISADMIN,2005/03/17 17:13:22+00,SDOT,2008/12/15 00:00:00+00,1,, ,HALFPED,,N,Y,NEON,Reese,2,,4,,N,,Y,N,N,N,N,N,N,N,,,,,N,N,N,2, ,TIME-BASE,LT216E,,, ,SEC SCL Wood Pole #1334020,Y,4,3S8RYG,N,N,2023/03/08 00:00:00+00,RACK, ,,,9985,6D,27-AUG-02,,21211022,LMD9200,TCT,2023/03/08 00:00:00+00,120,1,145,N,,,A4,,,,,,,,,,,0
80828,273340,SGL-812,BAY ST AND ELLIOTT AVE                                                                                                                                                                                                                                         ,2023/09/25 00:00:00+00,POOR,2008/09/16 00:00:00+00,INSVC,DISTRICT7, ,N,74,,1,35491,139102,SEMI,DOWNTOWN,,GISADMIN,2005/03/17 17:13:22+00,SDOT,2008/12/15 00:00:00+00,1,, ,CITY,,N,N,"NEON, LED",STD,4,,"5, 1",,N,,N,N,N,N,N,N,N,N,,,,,N,N,N,3TS1,COPPER,TACTIS,NSM-6,,, ,SEC Steel Pole O/H - 277V/120V Transformer,N,"5, 1","3S8RYG, OTH",N,N,2022/03/07 00:00:00+00,STANDAL, ,,,9509-740,"3.30, 3.32 SEh","30-SEP-08, 13-JUL-20",,"67923, 38442","M34, M34",EDI,2022/03/07 00:00:00+00,123,2,5,N,,,S8,,,,,,,,,,,0
80829,273341,SGL-855,HARVARD AVE AND E PINE ST                                                                                                                                                                                                                                      ,2023/09/22 00:00:00+00,POOR,2008/05/07 00:00:00+00,INSVC,DISTRICT3, ,N,74,,1,29735,40110,SEMI,DOWNTOWN,1993/07/21 00:00:00+00,GISADMIN,2005/03/17 17:13:23+00,SDOT,2008/12/15 00:00:00+00,2,, ,CITY,,N,N,"NEON, LED",Reese,4,,"7, 1",,N,,N,N,N,N,N,N,N,N,,,,,N,N,N,2,COPPER,TACTIS,NSM-6,,, ,20' East of NEC on SCL Wood Pole #1315456,N,8,3S8RYG,N,N,2022/04/14 00:00:00+00,STANDAL, ,,,011002345,"3.32SEG, 2.2, 3.32 SEg","12-SEP-02, 21-JUL-93, 14-APR-22","14-APR-22, 12-SEP-02","67137, 7199, 123006","M34,  , M52",EDI,2022/04/14 00:00:00+00,119,4,31,N,,,P7,,,,,,,,,,,0
80830,273342,SGL-815,2ND AVE AND BLANCHARD ST                                                                                                                                                                                                                                       ,2022/01/31 00:00:00+00,GOOD,2017/12/20 00:00:00+00,INSVC,DISTRICT7, ,N,74,,1,29559,39156,SEMI,DOWNTOWN,2017/12/20 00:00:00+00,GISADMIN,2005/03/17 17:13:23+00,SDOT,2008/12/15 00:00:00+00,1,, ,CITY,,N,N,LEDCD,Polara EN2,0,2017/12/20 00:00:00+00,8,2017/12/20 00:00:00+00,Y,,N,Y,Y,N,Y,N,N,N,2017/12/20 00:00:00+00,,,,N,N,N,3TS2-TYPE2,FIBER,TACTIS,MMU2-16LEi,"722, 764",, ,NEC Service Box,N,"4, 2, 2, 1","3S12RYG, 3SBike 8"", 3S4RYG, 3S12RYGARW",N,N,2022/01/28 00:00:00+00,RACK, ,,,120604490,"3.32SEG, 3.57b","15-NOV-01, 20-DEC-17",20-DEC-17,"67984, 154398","M34, M60",EDI,2022/01/28 00:00:00+00,127,3,1,N,,,P1,,,,,,,,,,2017/12/20 00:00:00+00,0
80831,273343,SGL-575,AIRPORT WAY S AND S LANDER N ST                                                                                                                                                                                                                                ,2023/09/25 00:00:00+00,POOR,2008/08/25 00:00:00+00,INSVC,DISTRICT2, ,N,74,,1,31299,51316,SEMI,SOUTH,,GISADMIN,2005/03/17 17:13:23+00,SDOT,2009/10/15 00:00:00+00,1,, ,CITY,,N,N,LED,Reese,6,,6,,N,,N,N,N,N,N,N,N,N,,,,,N,Y,N,6TS2,FIBER,TACTIS,MMU-16LEip,,, ,1st Wood Pole (#1319612) S of SEC,N,7,3S8RYG,N,N,2022/09/19 00:00:00+00,RACK, ,,,150304535,"3.33SEd, 3.32SEg","15-OCT-09, 07-JAN-03",15-OCT-09,"111790, 67927","M52, M34",EDI,2022/09/19 00:00:00+00,120,4,28,N,,,A3,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Engineering Drawings\TO-SGL-WORKORDER-20090628.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Engineering Drawings\TO-SGL-WORKORDER-20060927.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Engineering Drawings\TO-SGL-WORKORDER-20031117.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Engineering Drawings\TO-SGL-WORKORDER-20021126.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Engineering Drawings\TO-SGL-WORKORDER-20020618.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Engineering Drawings\TO-SGL-WORKORDER-20020201.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Engineering Drawings\TO-SGL-WORKORDER-20010226.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Engineering Drawings\TO-SGL-WORKORDER-19960503.pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\AM Engineering Drawings\TO-SGL-WORKORDER-19930902.pdf,,37
80832,273344,SGL-196,WESTLAKE AVE N AND VALLEY ST                                                                                                                                                                                                                                   ,2023/09/20 00:00:00+00,FAIR,2008/08/27 00:00:00+00,INSVC,DISTRICT3,DISTRICT7,N,74,,1,28744,35137,SEMI,CENTRAL,,GISADMIN,2005/03/17 17:13:24+00,SDOT,2017/09/01 00:00:00+00,1,,SDOT,CITY,,N,N,LED,Polara EN2,8,,8,,N,,N,N,N,N,N,N,N,N,,,,,N,N,N,3TS2-TYPE2,FIBER,TACTIS,MMU2-16LEi,EMER,, ,NWC.City Lgt Wood Pole,Y,"7, 2, 1","3S8RYG, 3S12RYGARW, 3S12RYGA",N,N,2022/03/09 00:00:00+00,RACK, ,,,E1678501,"3.32SEG, 3.33SEd, 3.32SEg, 3.40, 3.57b Linux","01-AUG-07, 09-OCT-10, 20-SEP-02, 03-SEP-13, 23-AUG-17","09-OCT-10, 04-APR-13, 01-AUG-07, 23-AUG-17","102005, 116126, 67455, 126773, 150551","M52, M52, M34, M52, M60",EDI,2022/03/09 00:00:00+00,120,4,0,N,,,A4,,,,,,,,,,2013/03/09 00:00:00+00,0
80833,273345,SGL-473,8TH AVE AND SENECA ST                                                                                                                                                                                                                                          ,2022/05/25 00:00:00+00,POOR,2008/09/22 00:00:00+00,INSVC,DISTRICT7, ,N,74,,1,29916,40713,PRE,DOWNTOWN,,GISADMIN,2005/03/17 17:13:24+00,SDOT,2008/12/15 00:00:00+00,2,, ,CITY,,N,N,LEDCD,,,2012/01/17 00:00:00+00,8,,N,,N,N,N,N,N,N,N,N,,,,,N,N,N,2TS2-Typ1,COPPER,TACTIS,MMU-16LEip,,, ,9th/Seneca NEC service box,N,8,3S12RYG,N,N,2022/04/08 00:00:00+00,RACK, ,,,120604491,"3.32SEG, 2.13, 3.57b","13-JUN-02, 04-OCT-90, 23-SEP-20","23-SEP-20, 13-JUN-02","67332, 1998, 129169","M34,  , M52",EAGLE,2022/04/08 00:00:00+00,119,2,2,N,,,P6,,,,,,,,,,,0
80834,273346,SGL-8,1ST AVE AND YESLER WAY                                                                                                                                                                                                                                         ,2023/02/22 00:00:00+00,FAIR,2008/08/15 00:00:00+00,INSVC,DISTRICT7, ,N,74,,1,30357,43116,PRE,DOWNTOWN,,GISADMIN,2005/03/17 17:13:24+00,SDOT,2008/12/15 00:00:00+00,2,, ,CITY,,N,N,,,,,,,N,,N,N,N,N,N,N,N,N,,,,,N,N,N,2,WIRELESS,TACTIS,MMU2-16LEi,EMER,, ,SWC City Lgt vault next to cabinet,Y,10,3S8RYG,N,N,2022/01/11 00:00:00+00, , ,,,161203662E1693338,"3.32SEG, 3.57b Linux",12-FEB-19,12-FEB-19,"67789, 160352","M34, M60",EDI,2022/11/30 00:00:00+00,123,2,0,N,,, ,,,,,,,,,,,0
80835,273347,SGL-725,4TH AVE AND BLANCHARD ST                                                                                                                                                                                                                                       ,2022/05/26 00:00:00+00,FAIR,2013/05/18 00:00:00+00,INSVC,DISTRICT7, ,N,74,,1,29546,39143,PRE,DOWNTOWN,1990/12/12 00:00:00+00,GISADMIN,2005/03/17 17:13:25+00,SDOT,2008/12/15 00:00:00+00,1,, ,CITY,,N,N,LEDCD,,,,8,,N,,N,N,N,N,N,N,N,N,,,,,N,N,N,2TS2-Typ1,COPPER,TACTIS,MMU2-16LEi,EMER,, ,NWC City Lgt vault,N,4,3S8RYG,N,N,2022/04/15 00:00:00+00,RACK, ,,,E2185675,"3.32SEG, 2.16, 3.57b Linux, 3.57b Linux","02-DEC-03, 12-DEC-90, 18-SEP-18, 16-JUL-21","18-SEP-18, 02-DEC-03, 16-JUL-21","67157, 2724, 156720, 171698","M34,  , M60, M60",EDI,2022/04/15 00:00:00+00,124,3,19,N,,,P4,,,,,,,,,,,0
80836,273348,SGL-459,BOREN AVE AND MADISON ST                                                                                                                                                                                                                                       ,2022/07/07 00:00:00+00,POOR,2008/05/06 00:00:00+00,INSVC,DISTRICT3, ,N,74,,1,29920,40717,FULL,DOWNTOWN,,GISADMIN,2005/03/17 17:13:25+00,SDOT,2008/12/15 00:00:00+00,1,, ,CITY,,N,N,LEDCD,Reese,8,,8,,N,,N,N,Y,N,Y,N,N,N,,,,,N,N,N,3TS1,COPPER,TACTIS,NSM-12,EMER,, ,Terry/Madison NEC in CL Vault (N X-Walk in St),N,"8, 4","3S8RYG, 3S12RYGARW",N,N,2021/04/08 00:00:00+00,RACK, ,,,040400721,"3.32SEH, 2.12, 3.30, 3.55d Linux, 3.57b Linux, 3.57b Linux","17-JUN-03, 28-JUN-94, 02-AUG-02, 08-APR-21, 07-MAY-22, 21-JUN-22","08-APR-21, 02-AUG-02, 17-JUN-03, 07-MAY-22, 21-JUN-22","38442, 8917, 67368, 150572, 167210, 173907","M34,  , M34, M60, M60, M60",EDI,2022/04/16 00:00:00+00,117,3,18,N,,,S8,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\WM-REF\fmf5(2).pdf,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\WM-REF\fmf3(6).pdf,,,,,,,,,2
